Company ID,Client Status,Vertical Description,Group Description,Deal Type,Business Group,Enhanced Life Stage,Enhanced Lifestage Reason,State  ,Equity Raised To Date 
6006,Non-Client,LOHAS & Wellness,"restaurants, hotels and leisure",Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$11,077K"
6006,Non-Client,SaaS,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,FL,"$17,323K"
6006,Non-Client,,"restaurants, hotels and leisure",Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$37,966K"
6006,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TN,"$50,300K"
6006,Non-Client,,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$6,924K"
6007,Non-Client,Life Sciences,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,TX,"$5,490K"
6007,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NC,"$4,730K"
6007,Non-Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,MN,"$19,464K"
6007,Non-Client,,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$8,000K"
6007,Non-Client,Industrials,consumer durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$25,000K"
6007,Non-Client,Industrials,commercial services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,TN,"$16,525K"
6008,Non-Client,,commercial transportation,Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$36,812K"
6008,Non-Client,Robotics and Drones,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$4,152K"
6008,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$8,128K"
6008,Non-Client,Mobile,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,VT,"$5,361K"
6008,Non-Client,Industrials,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$10,000K"
6009,Non-Client,E-Commerce,apparel and accessories,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$8,784K"
6009,Non-Client,AdTech,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,PA,"$14,500K"
6009,Non-Client,CleanTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$7,700K"
6010,Non-Client,Industrials,consumer durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$7,933K"
6010,Non-Client,Life Sciences,commercial products,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$6,868K"
6010,Non-Client,E-Commerce,textiles,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,GA,"$4,000K"
6010,Non-Client,FoodTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,IN,"$26,000K"
6010,Non-Client,FinTech,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,GA,"$84,865K"
6010,Non-Client,EdTech,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$4,112K"
6010,Non-Client,TMT,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$5,511K"
6011,Non-Client,TMT,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,FL,"$5,841K"
6011,Non-Client,Internet of Things,consumer non-durables,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,IL,"$59,195K"
6011,Non-Client,,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,AR,"$4,901K"
6011,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$9,090K"
6011,Non-Client,LOHAS & Wellness,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$25,976K"
6012,Non-Client,Mobile,healthcare technology systems,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,TX,"$16,267K"
6012,Non-Client,Manufacturing,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$10,800K"
6012,Non-Client,,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$6,198K"
6012,Non-Client,Manufacturing,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$36,833K"
6012,Non-Client,E-Commerce,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,VA,"$2,200K"
6013,Non-Client,LOHAS & Wellness,textiles,Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$4,175K"
6013,Non-Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,Same,CA,"$10,087K"
6013,Client,Mobile,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,WA,"$6,600K"
6014,Non-Client,,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,PA,"$5,466K"
6014,Non-Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$20,005K"
6015,Non-Client,AgTech,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,FL,"$9,744K"
6015,Non-Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,VA,"$6,560K"
6016,Client,CleanTech,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MN,"$24,950K"
6016,Non-Client,Mobile,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$13,900K"
6016,Non-Client,,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,KY,"$4,660K"
6016,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,AL,"$5,395K"
6016,Non-Client,Manufacturing,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MA,"$22,660K"
6017,Non-Client,Cannabis,media,Early Stage VC,Non,Early Stage,PB - Early Stage >=$4MM,CA,"$40,700K"
6017,Non-Client,SaaS,healthcare technology systems,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MA,"$11,781K"
6018,Client,HealthTech,healthcare technology systems,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MO,"$12,119K"
6018,Non-Client,TMT,healthcare services,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$10,003K"
6018,Non-Client,Mobile,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,MT,"$29,511K"
6019,Non-Client,FoodTech,services (non-financial),Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$6,058K"
6019,Non-Client,CleanTech,agriculture,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,OR,"$21,900K"
6019,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$16,819K"
6019,Non-Client,Space Technology,communications and networking,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$44,500K"
6019,Non-Client,E-Commerce,retail,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$5,105K"
6019,Non-Client,Wearables & Quantified Self,apparel and accessories,Seed Round,Tech,Early Stage,PB - Early Stage >=$4MM,CT,"$6,785K"
6020,Non-Client,LOHAS & Wellness,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$10,153K"
6020,Non-Client,CleanTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NJ,"$14,500K"
6020,Non-Client,E-Commerce,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$15,100K"
6021,Non-Client,,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$33,200K"
6021,Non-Client,TMT,media,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$6,026K"
6021,Non-Client,,consumer non-durables,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$108,300K"
6021,Non-Client,Manufacturing,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$15,211K"
6022,Non-Client,Cannabis,software,Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$13,670K"
6022,Non-Client,TMT,consumer durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MA,"$5,222K"
6022,Non-Client,Cannabis,pharmaceuticals and biotechnology,Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,CO,"$7,342K"
6022,Non-Client,Mobile,media,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$7,662K"
6023,Non-Client,HealthTech,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MO,"$6,383K"
6023,Client,AgTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,IA,"$5,917K"
6023,Non-Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$8,528K"
6024,Client,,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MA,"$18,510K"
6024,Non-Client,Big Data,computer hardware,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MN,"$30,000K"
6024,Non-Client,Virtual Reality,healthcare devices and supplies,Early Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$3,923K"
6025,Non-Client,,"restaurants, hotels and leisure",Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$12,460K"
6025,Non-Client,E-Commerce,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MD,"$15,363K"
6025,Non-Client,Manufacturing,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,WA,"$4,712K"
6025,Non-Client,Internet of Things,computer hardware,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,TX,"$15,593K"
6025,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,OH,"$33,900K"
6025,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,PA,"$7,197K"
6025,Non-Client,,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NV,"$4,652K"
6026,Client,E-Commerce,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$7,185K"
6026,Non-Client,Virtual Reality,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,TX,"$38,016K"
6027,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,GA,"$4,000K"
6027,Non-Client,,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,NE,"$7,000K"
6028,Non-Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,GA,"$6,740K"
6028,Non-Client,AgTech,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$15,427K"
6028,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$25,925K"
6028,Non-Client,HealthTech,healthcare technology systems,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$12,408K"
6028,Non-Client,Nanotechnology,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MI,"$4,593K"
6028,Non-Client,,energy services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$6,185K"
6029,Non-Client,Manufacturing,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,UT,"$11,719K"
6029,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,TX,"$19,892K"
6029,Non-Client,,commercial services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MD,"$6,650K"
6029,Client,Industrials,healthcare services,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,TX,"$15,580K"
6030,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,DE,"$11,500K"
6030,Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MA,"$47,750K"
6031,Non-Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MD,"$7,000K"
6031,Non-Client,Industrials,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$57,000K"
6031,Non-Client,HealthTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$13,000K"
6031,Non-Client,SaaS,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,IL,"$4,000K"
6031,Non-Client,CleanTech,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,DC,"$13,654K"
6031,Non-Client,Manufacturing,energy equipment,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MO,"$16,563K"
6031,Non-Client,CleanTech,energy equipment,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CO,"$4,370K"
6031,Non-Client,Mobile,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$4,365K"
6032,Non-Client,Industrials,chemicals and gases,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,TN,"$35,263K"
6032,Non-Client,AudioTech,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,WA,"$47,367K"
6032,Non-Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,VA,"$78,600K"
6033,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,TN,"$12,000K"
6033,Client,FinTech,other financial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,IL,"$120,367K"
6033,Non-Client,Internet of Things,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,UT,"$5,927K"
6033,Non-Client,Cannabis,commercial products,Later Stage VC,Non,Large Corporate,PB - Later Stage >=$50MM,CA,"$62,214K"
6033,Non-Client,HealthTech,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$4,462K"
6033,Non-Client,Internet of Things,computer hardware,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NV,"$37,046K"
6033,Non-Client,,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MN,"$4,953K"
6033,Non-Client,,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$25,050K"
6034,Non-Client,E-Commerce,apparel and accessories,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$16,195K"
6034,Client,Advanced Manufacturing,commercial products,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,IL,"$61,261K"
6034,Client,Robotics and Drones,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$30,200K"
6034,Non-Client,Manufacturing,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$8,106K"
6035,Non-Client,,services (non-financial),Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$18,823K"
6035,Non-Client,CleanTech,commercial products,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,MA,"$8,531K"
6035,Client,Big Data,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$5,558K"
6036,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$15,500K"
6036,Non-Client,Life Sciences,healthcare devices and supplies,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CO,"$23,423K"
6036,Non-Client,,consumer durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NH,"$6,712K"
6036,Client,Advanced Manufacturing,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$28,400K"
6036,Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NC,"$35,457K"
6037,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,MD,"$4,800K"
6037,Non-Client,,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,FL,"$27,472K"
6037,Non-Client,Mobile,transportation,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,OR,"$13,825K"
6038,Non-Client,FemTech,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,PA,"$5,386K"
6038,Non-Client,,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,MN,"$154,353K"
6038,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,MA,"$12,616K"
6038,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,PA,"$4,738K"
6038,Client,Mobile Commerce,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$18,320K"
6038,Non-Client,TMT,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,MI,"$13,112K"
6038,Non-Client,FinTech,insurance,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$27,000K"
6039,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$40,543K"
6039,Non-Client,Mobile,"restaurants, hotels and leisure",Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,PA,"$5,250K"
6039,Non-Client,Mobile,healthcare services,Early Stage VC,LifeSci,Early Stage,PB - Early Stage >=$4MM,CA,"$12,750K"
6039,Non-Client,Cannabis,pharmaceuticals and biotechnology,Later Stage VC,Non,Large Corporate,PB - Later Stage >=$50MM,FL,"$375,300K"
6039,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,FL,"$4,157K"
6039,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,WA,"$5,355K"
6039,Non-Client,TMT,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$6,329K"
6040,Non-Client,,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$8,250K"
6040,Client,Manufacturing,textiles,Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$9,301K"
6040,Client,Big Data,retail,Early Stage VC,Tech,Mid/Late/Corp,Moody - $5-75MM,NY,"$37,493K"
6040,Non-Client,,"restaurants, hotels and leisure",Later Stage VC,Non,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$10,336K"
6040,Non-Client,CleanTech,commercial services,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$37,482K"
6041,Non-Client,,consumer non-durables,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,VA,"$4,890K"
6041,Non-Client,Big Data,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$21,000K"
6041,Non-Client,Life Sciences,pharmaceuticals and biotechnology,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,PA,"$12,558K"
6041,Non-Client,SaaS,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$5,792K"
6041,Non-Client,TMT,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$6,000K"
6042,Non-Client,FinTech,media,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$14,746K"
6042,Non-Client,FinTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,FL,"$5,135K"
6042,Non-Client,Cannabis,retail,Early Stage VC,Non,Early Stage,PB - Early Stage >=$4MM,GA,"$49,502K"
6042,Non-Client,Real Estate Technology,services (non-financial),Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,PA,"$17,000K"
6042,Non-Client,TMT,healthcare devices and supplies,Later Stage VC,LifeSci,Large Corporate,PB - Later Stage >=$50MM,MI,"$86,652K"
6042,Non-Client,E-Commerce,apparel and accessories,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,NY,"$10,350K"
6042,Non-Client,Life Sciences,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$27,001K"
6042,Non-Client,FinTech,software,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,TX,"$4,764K"
6042,Non-Client,E-Commerce,apparel and accessories,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,CA,"$47,200K"
6043,Non-Client,E-Commerce,apparel and accessories,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,MI,"$5,325K"
6043,Non-Client,,healthcare devices and supplies,Later Stage VC,LifeSci,Mid/Late/Corp,PB - Later Stage <$50MM,CT,"$7,200K"
6044,Non-Client,AdTech,software,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,FL,"$5,100K"
6044,Client,Cybersecurity,software,Early Stage VC,Tech,Early Stage,Moody - <$5MM,CO,"$42,870K"
6044,Non-Client,E-Commerce,consumer non-durables,Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,ME,"$6,656K"
6044,Non-Client,EdTech,services (non-financial),Early Stage VC,Tech,Early Stage,PB - Early Stage >=$4MM,CA,"$8,103K"
6044,Client,Industrials,commercial products,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,WA,"$8,774K"
6045,Client,SaaS,software,Later Stage VC,Tech,Large Corporate,PB - Later Stage >=$50MM,CA,"$61,000K"
6045,Client,Big Data,commercial services,Later Stage VC,Tech,Mid/Late/Corp,PB - Later Stage <$50MM,NY,"$27,000K"
